latitude,longitude,acq_date,fire_occurred
27.7604,86.0455,2014-07-08 00:00:00,0
28.62211,82.55155,2021-04-03,1
26.374,82.3533,2012-12-09 00:00:00,0
27.9019,83.0271,2023-04-17,1
26.492,80.3344,2019-07-28 00:00:00,0
27.74786,82.69097,2016-04-11,1
27.20746,85.79456,2025-04-07,1
29.4584,86.0,2013-01-05 00:00:00,0
27.7004,82.88722,2016-04-08,1
27.401,84.38831,2023-04-07,1
26.93225,86.37772,2025-04-01,1
29.2244,82.184,2017-09-10 00:00:00,0
29.44,89.0556,2017-11-11 00:00:00,0
27.73969,85.83202,2021-04-12,1
30.06867,80.77818,2024-01-10,1
26.3107,87.1057,2014-05-01 00:00:00,0
27.9056,88.4912,2012-05-22 00:00:00,0
27.8662,80.0212,2012-09-04 00:00:00,0
28.1928,87.7365,2016-02-29 00:00:00,0
27.2564,81.0124,2019-11-28 00:00:00,0
28.89473,81.30138,2022-04-26,1
27.3911,83.5557,2016-09-09 00:00:00,0
28.8671,86.8795,2019-12-27 00:00:00,0
29.75686,80.48693,2021-03-25,1
28.304,82.4438,2018-06-19 00:00:00,0
27.2771,81.8568,2022-05-05 00:00:00,0
28.6672,89.0089,2021-08-23 00:00:00,0
28.71402,81.0696,2019-04-21,1
27.78938,82.44252,2016-04-09,1
28.7474,81.7532,2023-09-30 00:00:00,0
29.4871,83.8956,2013-12-11 00:00:00,0
27.94465,82.42297,2019-04-29,1
27.67967,85.40898,2024-05-04,1
28.99249,80.51087,2014-05-22,1
30.0953,81.1359,2013-10-01 00:00:00,0
29.5951,88.1155,2024-02-23 00:00:00,0
27.4957,87.96323,2014-02-10,1
28.9403,89.3184,2014-07-05 00:00:00,0
27.7121,87.0922,2012-10-31 00:00:00,0
29.7255,89.4199,2012-12-19 00:00:00,0
29.9935,81.70904,2024-12-04,1
27.39882,87.78881,2021-01-29,1
29.5988,84.501,2020-12-17 00:00:00,0
26.91705,86.3927,2016-03-18,1
28.618,83.602,2023-02-04 00:00:00,0
27.3379,87.8147,2022-10-08 00:00:00,0
27.0132,86.11987,2023-03-13,1
29.3501,89.3639,2024-05-05 00:00:00,0
28.39322,81.65804,2025-04-01,1
26.8653,83.0858,2016-04-03 00:00:00,0
28.85308,81.14265,2016-04-13,1
28.12444,82.99545,2016-04-30,1
28.4935,81.373,2012-01-19 00:00:00,0
28.4517,84.0806,2013-12-19 00:00:00,0
26.79581,86.55573,2021-03-26,1
29.2312,80.75877,2024-04-25,1
29.835,86.4063,2023-09-08 00:00:00,0
27.31635,86.65531,2024-03-19,1
28.709,82.0938,2013-01-20 00:00:00,0
28.03367,81.65303,2019-11-18,1
27.46239,84.40627,2014-03-30,1
28.95296,81.05552,2014-05-19,1
27.56697,85.11428,2017-04-16,1
27.52817,87.3334,2024-03-17,1
27.5329,86.1026,2021-03-28,1
29.17679,81.12489,2024-04-20,1
27.09714,85.67357,2016-04-09,1
26.4339,80.9418,2019-04-13 00:00:00,0
29.09109,80.21956,2019-05-05,1
29.4394,83.328,2015-03-22 00:00:00,0
26.6907,86.565,2020-08-07 00:00:00,0
28.13349,81.93467,2023-05-18,1
27.72716,83.27596,2014-04-12,1
27.6118,84.7968,2017-01-31 00:00:00,0
28.97438,81.0957,2018-04-25,1
28.1941,87.9839,2020-05-13 00:00:00,0
27.2965,83.0652,2014-10-04 00:00:00,0
29.0843,81.4448,2015-05-05 00:00:00,0
27.1362,84.2573,2021-08-23 00:00:00,0
28.3578,85.5222,2024-12-18 00:00:00,0
28.23653,81.6154,2024-06-06,1
26.57701,87.70465,2024-11-22,1
28.4339,88.7845,2020-10-22 00:00:00,0
28.2436,85.9009,2015-12-13 00:00:00,0
28.11754,81.83823,2016-04-11,1
29.436,88.9717,2022-05-15 00:00:00,0
29.5747,87.5998,2021-09-20 00:00:00,0
26.83414,87.02489,2023-03-10,1
30.4758,88.4117,2024-11-28 00:00:00,0
27.80527,84.49403,2024-05-02,1
28.7334,80.80458,2021-04-20,1
28.45461,81.27313,2025-05-12,1
28.0933,82.0487,2021-03-18 00:00:00,0
30.2542,89.1992,2021-03-20 00:00:00,0
27.18958,86.99298,2016-04-10,1
27.50177,82.90983,2021-04-20,1
27.21388,85.72076,2014-04-22,1
27.91728,85.08439,2023-03-12,1
28.52217,81.9419,2022-04-26,1
27.95827,82.48396,2014-04-12,1
26.67266,86.69324,2023-03-07,1
27.45435,86.10757,2025-04-04,1
30.1517,81.9391,2018-10-25 00:00:00,0
29.22645,81.42429,2024-06-13,1
26.45784,88.05188,2025-03-27,1
29.8207,82.7581,2019-07-03 00:00:00,0
27.91272,85.04511,2024-04-26,1
28.84034,80.73285,2021-04-13,1
30.2393,83.6538,2012-12-24 00:00:00,0
29.8533,88.7189,2015-11-14 00:00:00,0
29.155,87.5536,2020-07-18 00:00:00,0
28.66086,81.20911,2019-04-22,1
28.048,81.0009,2019-12-05 00:00:00,0
29.66,85.9316,2012-05-27 00:00:00,0
28.5031,87.9558,2021-11-02 00:00:00,0
28.65063,81.47466,2021-04-01,1
27.7237,88.3406,2020-07-28 00:00:00,0
28.87053,81.10079,2016-04-30,1
27.48111,83.85681,2017-04-05,1
27.4487,80.3147,2014-08-20 00:00:00,0
30.0175,83.3068,2022-12-08 00:00:00,0
27.7385,81.5574,2017-06-20 00:00:00,0
26.3993,81.2931,2024-02-13 00:00:00,0
27.24417,84.91746,2015-04-11,1
26.8104,85.149,2017-03-25 00:00:00,0
28.89782,80.56895,2019-05-07,1
26.47293,87.5961,2019-01-19,1
27.65641,83.91437,2016-03-08,1
28.18822,85.10719,2024-03-09,1
28.57739,81.77704,2016-04-13,1
27.0915,87.0264,2020-07-06 00:00:00,0
28.51908,81.65411,2021-04-02,1
26.99263,86.69846,2023-06-06,1
28.411,87.3099,2013-12-28 00:00:00,0
27.71151,83.35562,2016-04-09,1
28.716,81.3064,2017-04-25,1
29.9131,89.0142,2020-12-16 00:00:00,0
26.3213,88.3399,2013-02-12 00:00:00,0
27.66055,82.95312,2021-04-03,1
27.5048,88.1759,2015-03-16 00:00:00,0
29.05181,81.14917,2018-03-24,1
28.65027,81.29161,2019-05-08,1
27.5784,89.3309,2022-03-22 00:00:00,0
28.333,87.684,2016-11-28 00:00:00,0
27.54069,84.2243,2018-02-10,1
28.70006,81.15215,2024-04-23,1
28.7432,80.507,2017-07-10 00:00:00,0
29.2882,89.0705,2017-05-22 00:00:00,0
28.08854,82.05472,2017-04-12,1
28.0141,82.189,2021-05-18 00:00:00,0
27.97461,84.20114,2016-04-30,1
29.3351,87.6832,2020-01-13 00:00:00,0
26.5166,80.7735,2022-06-09 00:00:00,0
27.2746,86.1436,2018-03-30 00:00:00,0
27.28819,85.98673,2016-03-09,1
29.04124,80.5423,2014-04-27,1
27.44941,85.02888,2024-04-20,1
29.08549,80.6999,2014-05-14,1
29.31635,80.53572,2021-04-26,1
28.5989,85.6916,2020-11-06 00:00:00,0
28.36801,81.35468,2019-05-25,1
27.74391,82.74113,2014-04-27,1
29.5809,86.0467,2023-09-25 00:00:00,0
27.77385,82.86555,2024-04-07,1
28.0569,89.1253,2023-02-25 00:00:00,0
27.7978,84.748,2015-10-01 00:00:00,0
27.846,82.9086,2020-05-31 00:00:00,0
28.92436,80.7747,2022-04-15,1
28.7667,81.0406,2023-01-20 00:00:00,0
30.0242,83.3093,2012-05-16 00:00:00,0
29.71513,82.02729,2022-04-10,1
29.2259,83.2923,2012-10-18 00:00:00,0
29.5066,86.2304,2022-06-22 00:00:00,0
27.75141,84.76305,2018-03-09,1
28.9981,84.2462,2022-09-01 00:00:00,0
28.6868,81.82257,2016-04-26,1
29.7307,83.5799,2017-11-17 00:00:00,0
28.26509,84.30142,2016-04-25,1
27.8166,82.29419,2024-04-09,1
27.6477,81.8292,2018-03-16 00:00:00,0
27.31028,84.63437,2014-04-24,1
28.28494,81.77391,2018-04-24,1
27.97819,82.65234,2023-05-21,1
29.05612,81.49197,2016-04-26,1
27.10761,85.95787,2019-03-21,1
28.6337,81.7314,2018-07-18 00:00:00,0
30.1871,81.7019,2021-05-20 00:00:00,0
28.2512,80.7544,2021-02-11 00:00:00,0
28.88404,80.97042,2021-04-07,1
28.97934,80.55132,2016-04-08,1
27.1526,84.7347,2022-12-02,1
29.2533,88.8859,2016-03-02 00:00:00,0
28.18703,82.71517,2023-05-09,1
29.2025,82.1918,2020-10-08 00:00:00,0
28.2372,84.9456,2013-05-18 00:00:00,0
29.22384,80.81713,2016-04-28,1
29.26547,80.66826,2021-04-16,1
27.3389,87.676,2022-06-12 00:00:00,0
28.7056,81.79287,2024-03-31,1
29.6396,85.5582,2022-06-12 00:00:00,0
27.383,87.9163,2018-03-22 00:00:00,0
29.1683,88.3278,2019-04-02 00:00:00,0
26.7946,81.5095,2019-09-29 00:00:00,0
29.9516,87.0823,2016-05-04 00:00:00,0
26.98618,86.67729,2021-04-13,1
27.32549,84.71506,2014-03-30,1
26.4237,83.6104,2021-10-29 00:00:00,0
29.8683,86.3311,2018-07-13 00:00:00,0
27.88209,84.62617,2020-04-05,1
27.83315,82.91006,2024-04-09,1
27.92984,84.15259,2016-03-21,1
28.88478,81.31219,2024-04-27,1
28.84118,81.0158,2015-05-28,1
27.15078,85.59113,2021-04-02,1
30.1726,87.1335,2017-08-26 00:00:00,0
27.50263,84.53499,2025-04-02,1
29.445,87.4027,2023-12-21 00:00:00,0
27.85154,86.25577,2024-04-30,1
28.9441,82.5639,2024-11-23 00:00:00,0
26.9353,83.5564,2014-08-04 00:00:00,0
27.638,80.3429,2012-01-09 00:00:00,0
27.58773,84.86041,2023-03-28,1
27.1054,84.2568,2014-12-10 00:00:00,0
27.43641,84.54465,2016-03-22,1
28.207,89.0744,2012-02-17 00:00:00,0
28.6415,80.6768,2016-06-14 00:00:00,0
27.33685,85.06498,2014-04-22,1
28.25163,83.18994,2021-03-29,1
29.7167,88.7047,2020-07-29 00:00:00,0
28.36087,81.73985,2019-05-06,1
28.66164,82.73923,2022-04-18,1
29.191,88.3206,2015-11-18 00:00:00,0
28.70073,82.32391,2014-04-24,1
29.6849,82.2611,2015-07-01 00:00:00,0
27.47419,86.09132,2023-04-15,1
28.06178,82.04485,2016-04-14,1
26.77541,86.6221,2019-03-18,1
30.4327,87.9554,2012-10-01 00:00:00,0
28.6246,85.1494,2022-12-02 00:00:00,0
27.7092,80.6664,2013-12-26 00:00:00,0
28.1017,86.9346,2021-01-07 00:00:00,0
28.5968,83.7218,2024-09-25 00:00:00,0
29.4191,86.1961,2023-10-24 00:00:00,0
26.836,84.5145,2018-05-18 00:00:00,0
29.45323,80.59319,2014-05-19,1
28.3823,86.8101,2023-11-14 00:00:00,0
26.3397,88.0014,2012-11-17 00:00:00,0
28.66244,81.73392,2024-05-01,1
29.8877,83.0998,2019-04-21 00:00:00,0
29.32638,81.12445,2021-04-02,1
27.21934,84.94328,2017-04-11,1
28.7437,88.0668,2017-05-19 00:00:00,0
29.18916,80.32038,2019-05-31,1
28.35,88.4527,2016-06-01 00:00:00,0
28.2669,80.9321,2018-07-23 00:00:00,0
27.73489,83.35188,2016-04-08,1
27.95667,82.31082,2014-04-09,1
29.5835,88.1025,2012-08-17 00:00:00,0
28.14175,81.88877,2016-04-08,1
27.39911,84.82291,2021-03-26,1
29.6017,84.3133,2024-10-10 00:00:00,0
27.31921,85.3039,2023-04-18,1
27.25475,84.86635,2021-03-16,1
29.7514,82.1601,2012-01-09 00:00:00,0
27.0078,87.479,2014-08-23 00:00:00,0
27.57264,83.91035,2025-03-31,1
26.96558,87.1584,2014-04-15,1
27.3456,87.6275,2022-10-19 00:00:00,0
26.75179,87.81056,2014-04-26,1
30.0686,85.7899,2012-06-16 00:00:00,0
29.2164,88.6602,2014-07-01 00:00:00,0
28.3148,89.1394,2013-12-27 00:00:00,0
27.8479,82.8866,2014-04-09 00:00:00,0
28.6825,81.34633,2025-04-04,1
27.1122,85.7851,2024-05-01,1
29.56356,81.83876,2025-01-10,1
27.43354,84.74366,2024-04-10,1
27.13308,85.26371,2018-04-06,1
27.65465,84.75356,2016-04-21,1
27.614,87.2766,2013-03-16 00:00:00,0
28.0701,86.2623,2014-11-23 00:00:00,0
28.57467,81.41814,2021-04-26,1
27.14924,85.56612,2016-04-10,1
29.0924,80.7751,2016-04-24,1
27.30978,84.94368,2021-03-24,1
30.0012,80.1608,2024-11-24 00:00:00,0
26.8505,85.2675,2013-06-18 00:00:00,0
27.71989,83.35278,2021-03-29,1
27.71636,84.71339,2016-04-08,1
28.31843,81.56832,2016-04-18,1
30.0218,88.5144,2014-01-02 00:00:00,0
27.2296,86.6719,2013-01-17 00:00:00,0
27.22039,85.95256,2016-04-09,1
29.7622,82.3389,2015-08-21 00:00:00,0
27.47498,84.60174,2021-03-27,1
30.0108,89.2317,2022-01-30 00:00:00,0
29.76458,82.09925,2025-04-01,1
29.1379,83.7267,2023-12-17 00:00:00,0
29.73074,80.53287,2016-04-26,1
26.6596,82.9422,2020-08-20 00:00:00,0
29.9642,88.3133,2021-02-19 00:00:00,0
26.9266,85.2755,2018-05-30 00:00:00,0
26.66044,86.67156,2024-03-17,1
27.5004,85.3835,2016-11-04 00:00:00,0
29.1062,87.0064,2019-09-05 00:00:00,0
29.1786,86.0698,2021-05-27 00:00:00,0
28.3033,83.15447,2024-04-25,1
27.68492,82.50526,2023-04-19,1
30.3737,87.5985,2018-01-15 00:00:00,0
27.4488,86.2824,2023-08-06 00:00:00,0
28.3352,86.6853,2024-03-03 00:00:00,0
29.6462,85.2835,2018-07-17 00:00:00,0
28.31949,82.15984,2014-04-27,1
28.03094,83.40349,2023-06-05,1
26.78913,87.25781,2024-03-15,1
26.4217,81.0827,2012-05-22 00:00:00,0
29.30401,80.94248,2019-05-27,1
28.7873,80.18008,2016-11-26,1
28.7335,88.4224,2017-07-21 00:00:00,0
28.9349,80.33011,2014-05-20,1
26.9961,86.35023,2016-03-24,1
27.6287,88.4585,2016-10-31 00:00:00,0
26.92516,87.58259,2021-04-13,1
27.8794,87.7567,2020-10-23 00:00:00,0
28.5164,80.7748,2023-02-11 00:00:00,0
28.5001,85.0673,2018-06-17 00:00:00,0
27.5336,88.3601,2016-12-04 00:00:00,0
28.6093,81.5252,2020-12-22 00:00:00,0
29.15939,81.08843,2022-04-18,1
28.55191,84.37828,2021-01-28,1
26.5692,85.2828,2015-06-22 00:00:00,0
27.77938,84.50235,2024-04-09,1
26.6914,88.235,2013-01-04 00:00:00,0
26.9754,86.23795,2021-04-03,1
27.83757,82.26717,2023-04-18,1
28.81939,81.08347,2018-04-25,1
28.68486,81.43954,2014-04-24,1
30.2488,88.3084,2021-07-04 00:00:00,0
26.7541,86.97873,2019-03-23,1
27.5958,83.4163,2018-12-09 00:00:00,0
28.31044,82.2282,2023-03-02,1
30.1254,80.5026,2019-09-10 00:00:00,0
27.80471,86.14198,2024-04-11,1
29.3573,86.7337,2013-05-14 00:00:00,0
27.53875,85.04175,2020-04-04,1
28.95003,82.73918,2021-04-04,1
27.9116,81.763,2022-03-13 00:00:00,0
28.93547,81.80692,2021-04-04,1
29.2965,86.1254,2015-07-16 00:00:00,0
29.2758,88.3109,2023-03-13 00:00:00,0
27.7495,82.86672,2024-04-20,1
28.50781,81.5092,2023-04-22,1
27.9283,82.4047,2024-03-07 00:00:00,0
29.7098,86.5041,2016-01-30 00:00:00,0
28.5388,84.6119,2014-02-20 00:00:00,0
28.99121,80.69007,2018-04-25,1
27.73305,82.68318,2014-04-04,1
28.97012,80.77579,2016-04-24,1
27.1842,86.7658,2012-01-12 00:00:00,0
29.1248,88.5025,2021-09-08 00:00:00,0
28.81053,81.20331,2017-05-03,1
27.43481,84.48292,2014-04-10,1
27.6589,85.03537,2016-04-09,1
27.07524,85.70228,2019-03-19,1
28.26151,81.93297,2017-04-27,1
28.73611,80.48754,2019-04-21,1
27.7435,86.5626,2019-11-10 00:00:00,0
26.80697,87.70087,2014-03-29,1
28.00246,82.26683,2016-04-30,1
29.8701,81.7435,2022-08-11 00:00:00,0
26.7562,88.1509,2024-05-15 00:00:00,0
28.79713,80.15929,2013-12-15,1
27.7914,80.0114,2015-09-10 00:00:00,0
29.22416,80.37122,2022-04-20,1
26.8549,84.8211,2014-07-12 00:00:00,0
27.8632,89.375,2019-08-24 00:00:00,0
28.77547,81.46789,2016-04-23,1
27.6194,80.5072,2019-01-31 00:00:00,0
29.81623,80.74953,2016-04-27,1
27.12365,85.08713,2024-03-31,1
26.6162,86.1781,2015-08-03 00:00:00,0
28.1387,83.88445,2014-04-23,1
28.0756,86.3081,2022-05-18 00:00:00,0
27.74325,82.35332,2021-04-07,1
30.056,81.6368,2015-06-14 00:00:00,0
27.4966,80.3518,2024-09-16 00:00:00,0
28.6545,83.0531,2013-10-07 00:00:00,0
27.73433,82.85109,2024-04-09,1
30.0041,83.5658,2013-06-13 00:00:00,0
28.94008,80.5529,2016-04-13,1
27.3605,81.2404,2021-05-06 00:00:00,0
27.21741,84.92445,2017-04-11,1
28.1531,88.6333,2014-02-28 00:00:00,0
27.7658,81.9179,2021-12-18 00:00:00,0
28.57109,81.33942,2021-04-28,1
27.9745,86.0811,2014-08-10 00:00:00,0
28.19929,84.23331,2023-04-12,1
29.3814,85.7267,2022-06-21 00:00:00,0
27.4121,84.528,2025-04-01,1
27.85687,84.91475,2016-03-18,1
29.00747,81.3892,2019-05-23,1
27.04761,86.14959,2014-03-31,1
28.6502,84.0514,2015-01-07 00:00:00,0
27.655,85.7571,2023-03-14 00:00:00,0
26.3772,81.7174,2018-12-24 00:00:00,0
27.08145,86.0787,2021-03-28,1
29.5426,83.7751,2013-11-24 00:00:00,0
28.1752,87.2636,2022-08-23 00:00:00,0
28.75456,81.42973,2016-04-11,1
29.00156,81.134,2023-04-28,1
28.07113,82.7082,2016-04-30,1
29.7586,89.2445,2017-01-19 00:00:00,0
27.0245,82.7472,2018-09-26 00:00:00,0
29.3681,82.9506,2023-07-13 00:00:00,0
27.3923,82.2845,2023-02-06 00:00:00,0
26.955,89.1848,2024-06-23 00:00:00,0
28.62185,81.28438,2016-04-27,1
28.08403,84.06207,2016-04-24,1
29.4772,86.6323,2012-05-29 00:00:00,0
28.038,81.9784,2016-09-10 00:00:00,0
29.1834,81.7125,2014-06-01 00:00:00,0
27.92727,84.57332,2016-02-21,1
29.2249,81.5254,2017-02-28 00:00:00,0
28.5928,83.888,2018-07-28 00:00:00,0
29.65969,81.68238,2021-02-22,1
27.23584,85.08961,2022-03-25,1
27.7619,80.1188,2017-03-24 00:00:00,0
28.48888,81.4499,2014-04-30,1
26.9909,84.3478,2024-04-02 00:00:00,0
26.3234,86.5531,2023-10-16 00:00:00,0
29.21158,81.74147,2014-04-28,1
