latitude,longitude,acq_date,fire_occurred
27.0545,80.9394,2018-07-21 00:00:00,0
28.28244,82.01028,2024-05-05,1
28.5872,86.3847,2017-12-08 00:00:00,0
28.43822,81.1411,2023-11-24,1
27.54014,85.22989,2016-04-09,1
27.3937,82.649,2022-04-10 00:00:00,0
28.47089,81.50953,2019-05-24,1
28.573,80.9873,2017-07-15 00:00:00,0
28.4858,87.0731,2021-08-18 00:00:00,0
29.77369,82.00158,2015-12-16,1
27.1218,87.5159,2020-01-26 00:00:00,0
26.3767,81.9979,2017-04-20 00:00:00,0
26.9859,86.19072,2019-03-23,1
29.6789,83.0117,2020-07-29 00:00:00,0
27.9397,84.8113,2023-07-06 00:00:00,0
27.5487,88.587,2016-11-30 00:00:00,0
26.6596,82.4669,2018-04-27 00:00:00,0
27.12265,85.56837,2024-04-26,1
27.84389,83.14974,2018-04-25,1
28.56466,80.95138,2023-05-19,1
27.48617,84.50909,2023-04-08,1
30.0188,86.3345,2023-03-09 00:00:00,0
29.0838,87.7519,2022-06-14 00:00:00,0
30.0055,88.7201,2015-04-05 00:00:00,0
29.4639,88.7091,2023-04-22 00:00:00,0
30.3223,83.3551,2014-09-16 00:00:00,0
28.07351,84.25409,2025-04-03,1
28.3286,85.925,2014-11-16 00:00:00,0
27.62954,85.16173,2023-03-07,1
29.5756,83.1919,2018-09-03 00:00:00,0
26.8402,83.8557,2020-04-03 00:00:00,0
27.9863,85.2404,2019-05-20 00:00:00,0
28.16933,82.41043,2021-04-20,1
27.28109,86.41761,2014-04-13,1
27.08778,85.3091,2025-03-28,1
26.794,85.3521,2018-07-06 00:00:00,0
29.5906,81.0799,2014-06-23 00:00:00,0
27.647,84.1467,2020-08-25 00:00:00,0
28.69163,81.40819,2021-04-12,1
26.9533,83.9017,2012-01-13 00:00:00,0
28.1393,89.3849,2023-09-21 00:00:00,0
29.9331,86.6428,2017-01-26 00:00:00,0
26.456,85.3375,2021-06-01 00:00:00,0
27.892,85.8292,2012-01-29 00:00:00,0
29.3253,81.81325,2018-05-24,1
27.89343,82.57324,2024-04-02,1
27.7576,80.4586,2013-07-25 00:00:00,0
28.27511,84.00813,2025-03-28,1
27.2029,88.1233,2013-12-11 00:00:00,0
28.98564,81.15923,2017-04-28,1
27.68689,82.78627,2017-04-25,1
28.8589,87.9696,2014-01-08 00:00:00,0
27.1992,83.462,2019-10-18 00:00:00,0
28.18452,83.07797,2024-04-22,1
26.76474,86.65135,2019-03-22,1
29.7924,88.3742,2013-08-28 00:00:00,0
29.356,86.7797,2016-03-14 00:00:00,0
27.9758,89.3455,2016-05-01 00:00:00,0
26.7617,82.4354,2012-11-07 00:00:00,0
27.46375,86.06753,2021-04-16,1
28.99859,81.17566,2016-03-11,1
27.3675,81.0146,2018-01-25 00:00:00,0
27.2705,86.7843,2019-03-15 00:00:00,0
27.4411,87.6266,2019-04-29 00:00:00,0
28.59196,81.88251,2022-04-20,1
27.40329,84.47921,2022-03-26,1
28.77634,82.25936,2024-04-10,1
27.1774,88.4143,2018-06-12 00:00:00,0
28.7252,81.74705,2014-05-19,1
26.6429,80.6539,2016-03-09 00:00:00,0
28.6628,86.0489,2022-02-13 00:00:00,0
27.92986,82.74702,2024-04-28,1
26.62933,86.96111,2018-02-04,1
27.51528,83.99541,2023-04-18,1
27.08283,85.71011,2014-03-30,1
30.4371,86.9933,2017-03-25 00:00:00,0
28.2215,87.259,2021-09-24 00:00:00,0
28.9236,84.8361,2018-05-06 00:00:00,0
27.91418,85.92171,2024-02-29,1
26.5587,83.936,2018-07-22 00:00:00,0
29.7672,81.1551,2015-06-05 00:00:00,0
27.5604,84.2508,2013-12-24 00:00:00,0
27.7284,81.711,2023-06-07 00:00:00,0
27.91732,82.88649,2023-04-16,1
28.11139,82.03625,2021-03-26,1
28.5193,83.0165,2017-06-19 00:00:00,0
27.6348,86.9924,2015-09-07 00:00:00,0
27.92042,85.08419,2024-03-16,1
30.0979,86.5606,2023-08-29 00:00:00,0
26.7214,81.8113,2017-08-09 00:00:00,0
29.79541,81.85718,2016-03-09,1
27.06648,86.02107,2016-03-20,1
28.5215,81.946,2021-04-07 00:00:00,0
27.6301,85.3393,2018-09-11 00:00:00,0
27.34815,86.67962,2014-04-16,1
27.68744,83.80763,2016-04-06,1
27.88974,84.60966,2016-04-14,1
27.15998,85.07963,2014-04-10,1
27.36763,84.69692,2025-04-03,1
28.21741,82.08377,2019-05-06,1
27.12866,86.0314,2024-05-02,1
27.56656,87.02741,2017-01-22,1
27.95518,82.02834,2021-03-28,1
26.57,87.01155,2017-12-13,1
28.7674,85.2552,2012-12-27 00:00:00,0
27.2467,84.8137,2019-11-01 00:00:00,0
28.307,88.0761,2017-01-18 00:00:00,0
29.2626,86.4105,2015-02-17 00:00:00,0
30.1574,83.6882,2023-04-14 00:00:00,0
29.2168,80.33195,2014-05-10,1
28.3685,84.3671,2014-07-25 00:00:00,0
28.08364,82.02254,2019-04-02,1
27.9211,85.9392,2013-05-26 00:00:00,0
27.1167,85.93491,2025-03-29,1
27.04395,86.66045,2024-04-30,1
27.4151,86.397,2018-08-22 00:00:00,0
27.89452,83.4418,2014-05-13,1
29.02006,80.50009,2014-05-24,1
30.1468,83.6497,2024-10-18 00:00:00,0
28.5749,86.3632,2013-01-14 00:00:00,0
28.7792,88.0464,2020-01-17 00:00:00,0
27.2481,81.0724,2019-11-23 00:00:00,0
29.89389,80.58057,2021-04-11,1
27.96464,84.18952,2016-01-25,1
28.06547,82.02616,2017-04-12,1
28.6877,89.3808,2018-12-07 00:00:00,0
29.59535,80.39423,2016-03-29,1
26.5402,82.1486,2021-03-11 00:00:00,0
29.8869,84.3574,2018-01-23 00:00:00,0
28.3351,86.4074,2012-01-15 00:00:00,0
28.03747,84.38547,2014-03-30,1
28.7288,81.3525,2020-08-06 00:00:00,0
29.9862,83.3571,2012-05-03 00:00:00,0
29.24279,80.77924,2024-05-01,1
27.1927,89.4968,2021-12-12 00:00:00,0
28.664,80.5217,2019-07-18 00:00:00,0
28.69681,81.36816,2025-04-03,1
28.74205,80.50957,2014-05-09,1
29.8309,84.9248,2012-07-30 00:00:00,0
27.7453,87.8042,2021-11-08 00:00:00,0
26.5062,82.368,2014-01-08 00:00:00,0
27.6505,85.0558,2017-10-29 00:00:00,0
27.78775,82.27601,2021-04-10,1
26.4967,87.5079,2014-07-10 00:00:00,0
27.83242,84.59685,2023-04-13,1
27.98495,84.68101,2016-04-07,1
27.82158,82.93308,2016-04-08,1
27.39678,84.76754,2021-03-28,1
27.1775,88.0106,2017-02-24 00:00:00,0
27.63164,83.80605,2018-04-20,1
30.4158,84.7694,2016-09-27 00:00:00,0
30.046,85.3434,2013-03-29 00:00:00,0
29.0905,83.8456,2024-05-16 00:00:00,0
29.6061,88.4265,2024-02-25 00:00:00,0
26.5739,88.5814,2021-09-17 00:00:00,0
30.1196,85.7774,2012-01-28 00:00:00,0
27.21721,87.11774,2020-04-08,1
27.2157,85.01458,2018-03-24,1
27.4686,85.2688,2020-08-17 00:00:00,0
29.2994,86.5111,2024-03-20 00:00:00,0
28.71732,81.60862,2024-05-02,1
29.49739,81.10674,2016-03-23,1
27.1929,81.5416,2012-11-06 00:00:00,0
28.5052,81.99637,2024-04-30,1
28.14191,81.9305,2023-05-20,1
26.99306,87.15502,2018-03-19,1
27.7276,86.2767,2013-01-05 00:00:00,0
29.2267,88.8742,2020-02-03 00:00:00,0
30.1261,85.71,2013-08-08 00:00:00,0
28.6469,80.72649,2017-04-10,1
27.71151,82.46438,2019-04-18,1
28.9472,85.9508,2018-10-21 00:00:00,0
29.37179,81.83253,2022-04-08,1
28.8988,80.19946,2020-04-09,1
29.1684,87.4971,2021-11-19 00:00:00,0
29.128,86.5573,2016-07-11 00:00:00,0
30.2474,89.2924,2024-03-21 00:00:00,0
27.03405,86.80024,2021-04-12,1
28.88007,80.85013,2016-04-11,1
29.2942,87.149,2012-05-03 00:00:00,0
27.81378,83.25539,2021-04-04,1
28.8849,81.505,2013-09-01 00:00:00,0
29.5102,81.9089,2012-02-25 00:00:00,0
28.3704,80.2876,2015-05-15 00:00:00,0
29.21803,80.45421,2014-05-11,1
28.86429,80.6994,2016-04-12,1
29.4226,88.4591,2020-04-11 00:00:00,0
30.4281,82.1596,2012-08-23 00:00:00,0
27.8535,83.9049,2014-03-05 00:00:00,0
30.4963,87.3905,2020-03-20 00:00:00,0
28.51384,80.84579,2019-05-08,1
27.01362,85.51362,2017-04-03,1
28.04776,81.97755,2019-04-19,1
27.2167,82.478,2014-08-02 00:00:00,0
28.66602,82.40553,2018-02-26,1
27.052,81.4454,2023-10-17 00:00:00,0
27.02106,85.99474,2018-03-17,1
26.85396,86.94288,2018-03-26,1
28.9058,84.8423,2018-06-16 00:00:00,0
28.06763,85.21819,2014-04-21,1
28.71288,81.99286,2025-05-15,1
30.3277,82.5598,2012-06-06 00:00:00,0
27.48658,84.51665,2023-04-11,1
28.8998,83.9475,2012-06-03 00:00:00,0
28.99459,80.38731,2023-04-25,1
28.632,81.75066,2025-04-02,1
26.9379,85.1894,2021-07-31 00:00:00,0
28.5687,84.4122,2017-06-13 00:00:00,0
27.31797,87.73505,2016-04-08,1
27.16235,85.8834,2018-03-25,1
27.16997,87.78905,2016-04-12,1
27.8851,88.0062,2012-06-16 00:00:00,0
27.9721,80.1611,2013-10-21 00:00:00,0
29.21114,81.59458,2021-04-09,1
27.25255,84.78381,2022-04-17,1
28.35929,81.75898,2018-03-29,1
27.59455,84.7057,2020-04-09,1
28.14902,82.01133,2016-04-11,1
28.52726,81.94716,2014-04-26,1
29.16032,80.92181,2016-02-03,1
27.1233,82.7748,2022-03-06 00:00:00,0
28.7394,83.338,2016-05-10 00:00:00,0
28.9579,85.1901,2017-10-13 00:00:00,0
26.74274,86.84184,2016-03-19,1
28.9393,80.62717,2016-04-11,1
30.1718,81.5004,2020-05-24 00:00:00,0
27.46829,83.10593,2018-04-23,1
27.44881,87.45747,2018-01-23,1
30.1503,89.462,2024-07-27 00:00:00,0
27.5379,83.296,2016-03-17 00:00:00,0
26.6508,86.2527,2020-07-10 00:00:00,0
27.3909,82.2965,2018-05-27 00:00:00,0
27.92972,81.93607,2021-04-02,1
28.0787,84.41009,2014-04-19,1
28.0901,81.0445,2016-11-15 00:00:00,0
30.0477,80.9941,2017-10-19 00:00:00,0
27.9917,81.93601,2014-05-12,1
29.6593,82.549,2022-07-11 00:00:00,0
29.2526,82.3463,2022-12-21 00:00:00,0
27.38977,84.71098,2017-04-27,1
28.16057,82.00076,2022-04-15,1
26.6729,81.6004,2014-11-08 00:00:00,0
27.51792,84.42026,2024-04-08,1
27.3521,84.6292,2024-01-22 00:00:00,0
27.279,86.03947,2023-03-06,1
26.3366,81.0005,2024-07-19 00:00:00,0
28.48366,81.90829,2015-06-01,1
27.34006,84.85423,2025-04-03,1
28.28482,81.95229,2023-05-18,1
29.7274,88.087,2023-04-23 00:00:00,0
30.1292,82.0689,2021-03-02 00:00:00,0
27.70835,83.6836,2021-04-03,1
26.78071,87.67637,2020-04-05,1
28.0054,87.5688,2015-06-04 00:00:00,0
29.2222,86.5594,2019-01-06 00:00:00,0
27.66259,85.98647,2023-04-18,1
28.09091,82.1186,2023-04-16,1
29.7336,86.0861,2018-08-12 00:00:00,0
28.4491,83.2539,2016-09-15 00:00:00,0
27.76101,85.10964,2024-04-08,1
28.90785,80.53522,2019-05-09,1
28.54262,81.33735,2024-04-26,1
28.40567,81.6898,2022-04-30,1
28.39963,84.87848,2021-03-27,1
27.54129,83.95282,2024-04-04,1
29.47018,80.49207,2024-04-24,1
29.4826,87.0806,2014-04-12 00:00:00,0
29.48927,81.11545,2024-06-08,1
29.3657,81.585,2024-01-30 00:00:00,0
29.7284,85.1731,2024-06-22 00:00:00,0
28.8111,81.52427,2019-05-11,1
29.57695,82.17719,2024-05-03,1
28.0028,82.22373,2025-03-29,1
26.3097,80.4848,2014-07-20 00:00:00,0
28.77151,81.14325,2023-04-18,1
27.57857,83.84407,2016-03-21,1
27.39147,84.65942,2019-03-23,1
27.75008,83.29948,2017-04-28,1
29.13418,81.71053,2023-03-05,1
29.1563,83.4603,2015-10-16 00:00:00,0
27.63621,83.89789,2014-04-10,1
26.6666,86.3369,2019-05-04 00:00:00,0
28.68053,82.66984,2016-03-22,1
27.62848,84.90073,2016-04-29,1
26.7939,87.425,2022-12-31 00:00:00,0
26.3036,80.6146,2015-04-17 00:00:00,0
30.0653,86.6646,2019-05-04 00:00:00,0
28.53168,81.52402,2024-05-07,1
29.6909,83.9983,2021-11-05 00:00:00,0
28.6126,88.6683,2014-05-16 00:00:00,0
27.7373,87.2254,2016-07-03 00:00:00,0
29.3217,85.5683,2012-05-30 00:00:00,0
30.2311,85.8498,2017-01-04 00:00:00,0
30.0677,80.9698,2021-01-11 00:00:00,0
29.306,85.2374,2022-06-04 00:00:00,0
30.4466,88.7979,2019-02-11 00:00:00,0
26.8998,83.1253,2022-11-27 00:00:00,0
28.87394,80.71414,2016-04-28,1
28.2217,83.0631,2023-09-11 00:00:00,0
27.2868,83.9533,2015-03-01 00:00:00,0
28.85335,81.34614,2024-05-05,1
28.5816,84.3915,2015-06-04 00:00:00,0
27.45445,87.13866,2023-05-11,1
27.89904,85.16003,2021-03-25,1
27.15345,85.48501,2021-03-22,1
27.5449,89.4738,2023-07-23 00:00:00,0
28.57663,81.39988,2016-04-24,1
29.58628,81.53008,2018-12-29,1
27.26103,84.86208,2025-03-29,1
26.7169,84.2768,2024-08-05 00:00:00,0
26.7405,84.8628,2020-10-15 00:00:00,0
27.31367,85.94781,2016-04-13,1
29.8046,84.5468,2014-03-31 00:00:00,0
28.31687,83.7756,2024-05-02,1
30.0306,88.0825,2024-07-02 00:00:00,0
28.62344,81.50706,2023-05-19,1
26.7679,87.9269,2012-06-18 00:00:00,0
28.02694,83.11758,2024-03-18,1
30.0819,81.8933,2022-10-02 00:00:00,0
28.91328,81.40182,2016-04-25,1
26.9771,81.7157,2017-01-21 00:00:00,0
27.70416,83.93793,2023-04-19,1
27.2927,82.6868,2012-11-10 00:00:00,0
28.75159,80.45341,2019-04-27,1
29.2479,84.5941,2020-02-24 00:00:00,0
29.1262,81.0707,2017-10-01 00:00:00,0
27.91807,83.36156,2022-04-16,1
27.84767,82.76942,2023-04-22,1
27.093,82.6041,2014-11-23 00:00:00,0
29.48465,80.82938,2014-06-07,1
27.91238,82.24014,2015-05-22,1
28.01863,84.87529,2020-04-10,1
28.71,87.0036,2019-08-26 00:00:00,0
27.8859,80.7304,2013-07-03 00:00:00,0
27.74015,82.42724,2023-03-23,1
29.15489,80.62439,2016-04-27,1
27.31176,87.1752,2021-04-07,1
26.4643,89.4085,2020-09-06 00:00:00,0
27.31786,86.00998,2024-04-23,1
28.1954,85.8519,2020-11-20 00:00:00,0
29.69957,82.16664,2024-01-09,1
28.13841,81.94209,2016-04-15,1
27.825,82.5509,2018-10-08 00:00:00,0
27.28843,84.9378,2022-03-26,1
28.8191,87.8265,2016-09-27 00:00:00,0
27.85997,82.75934,2024-04-21,1
27.54468,84.30451,2025-04-03,1
28.6771,81.37852,2023-04-18,1
29.44239,80.81516,2018-03-20,1
27.5112,82.2767,2021-09-10 00:00:00,0
28.37273,81.48325,2019-04-23,1
27.9654,84.8005,2017-04-05 00:00:00,0
27.52282,83.83533,2014-04-12,1
26.4743,89.238,2018-10-04 00:00:00,0
29.4324,83.5049,2022-08-03 00:00:00,0
28.9343,81.4898,2012-12-11 00:00:00,0
27.28549,84.85513,2021-03-16,1
28.84848,80.95425,2019-05-14,1
27.944,86.5781,2023-09-26 00:00:00,0
28.51844,81.00903,2020-10-28,1
29.7793,84.3802,2012-11-18 00:00:00,0
28.1282,87.2759,2014-05-28 00:00:00,0
27.45848,83.12236,2025-04-22,1
27.13122,85.91948,2014-03-30,1
28.51389,82.28481,2015-05-25,1
29.13728,80.56856,2021-04-14,1
28.98222,81.11784,2021-03-31,1
29.7725,85.4794,2021-05-12 00:00:00,0
27.6781,87.0405,2024-07-30 00:00:00,0
29.4639,85.7182,2020-06-07 00:00:00,0
27.89454,82.93507,2016-04-08,1
27.75845,83.50925,2021-03-29,1
27.24348,85.00375,2025-03-16,1
28.5855,88.328,2014-06-07 00:00:00,0
28.50742,81.46159,2021-04-16,1
28.24452,81.71684,2014-05-21,1
30.2863,86.7309,2024-01-20 00:00:00,0
27.0021,81.7778,2012-04-01 00:00:00,0
29.15,80.7952,2015-11-25 00:00:00,0
28.80032,81.768,2018-04-17,1
27.5878,86.1465,2019-10-04 00:00:00,0
28.8615,81.4686,2022-03-06 00:00:00,0
27.6457,84.2196,2012-01-21 00:00:00,0
28.23665,81.71046,2019-05-08,1
27.3948,85.8055,2021-01-18 00:00:00,0
26.721,80.7215,2019-02-22 00:00:00,0
27.62362,84.66253,2016-04-15,1
28.8259,87.8068,2014-02-09 00:00:00,0
27.3308,82.6166,2014-07-07 00:00:00,0
29.5122,85.7433,2015-09-30 00:00:00,0
30.2147,86.9949,2015-01-03 00:00:00,0
29.3739,82.6204,2021-08-06 00:00:00,0
27.57851,83.92051,2024-03-31,1
27.63822,83.87903,2025-03-29,1
27.2352,80.8732,2012-02-15 00:00:00,0
28.66665,80.73621,2023-05-09,1
28.87424,80.19656,2023-03-14,1
27.00292,86.39156,2019-03-23,1
28.87439,80.76269,2019-05-25,1
29.65739,80.74361,2024-04-20,1
26.72801,86.66425,2018-03-26,1
28.96979,80.4509,2019-05-08,1
29.44904,82.22172,2022-12-10,1
30.1869,84.1182,2024-02-17 00:00:00,0
29.4294,83.5097,2019-12-09 00:00:00,0
27.89133,83.09616,2016-04-30,1
29.5919,84.5189,2023-06-11 00:00:00,0
29.0939,86.7211,2024-01-21 00:00:00,0
29.7291,80.5837,2022-08-30 00:00:00,0
29.06592,81.67459,2020-12-23,1
28.2104,87.3881,2016-06-05 00:00:00,0
28.07951,82.07718,2022-04-17,1
27.53284,84.35456,2014-03-31,1
29.0481,80.42859,2021-04-15,1
27.2121,84.92925,2025-04-03,1
27.2267,84.5018,2012-07-29 00:00:00,0
27.2944,80.1549,2021-04-13 00:00:00,0
28.22948,81.73903,2021-04-02,1
29.5161,89.0156,2013-12-08 00:00:00,0
27.50956,84.38553,2023-04-11,1
26.86395,86.2577,2023-02-27,1
26.3402,82.8291,2014-06-14 00:00:00,0
27.06848,84.83979,2014-04-24,1
26.7507,88.7641,2022-12-17 00:00:00,0
26.7294,84.0889,2014-03-09 00:00:00,0
27.72535,84.81619,2024-04-25,1
27.5991,84.5282,2024-11-18 00:00:00,0
28.36953,81.51152,2016-04-14,1
26.9889,87.2134,2020-11-04 00:00:00,0
26.86815,86.61558,2014-03-30,1
28.81156,80.87575,2018-04-25,1
28.6143,82.0324,2024-04-03,1
28.4154,80.6904,2022-08-15 00:00:00,0
28.94031,81.36998,2019-05-20,1
27.41084,84.83052,2018-03-23,1
28.8693,89.4375,2023-09-20 00:00:00,0
26.87628,86.33419,2016-04-09,1
27.3888,86.5288,2014-03-08 00:00:00,0
29.9491,84.6124,2017-06-01 00:00:00,0
27.1787,86.2643,2022-10-17 00:00:00,0
28.76044,80.48673,2019-04-22,1
28.81273,81.52812,2024-04-10,1
27.4743,88.8497,2016-11-25 00:00:00,0
27.31453,86.16393,2024-05-04,1
30.2321,82.6348,2021-10-15 00:00:00,0
27.57236,86.03665,2016-04-30,1
28.079,88.038,2016-03-27 00:00:00,0
27.49668,84.78732,2024-04-08,1
27.8801,89.3063,2016-01-07 00:00:00,0
26.6617,86.98463,2018-12-11,1
29.6319,86.1806,2023-12-08 00:00:00,0
28.9613,80.5824,2023-03-29 00:00:00,0
28.6908,82.3003,2023-09-26 00:00:00,0
27.73276,82.9966,2024-04-21,1
27.9405,85.4865,2018-07-11 00:00:00,0
27.64745,82.9999,2024-04-20,1
29.8157,80.0589,2021-06-13 00:00:00,0
26.6996,83.3138,2013-07-25 00:00:00,0
26.5989,80.4008,2014-10-31 00:00:00,0
29.6187,88.4541,2016-05-28 00:00:00,0
26.9959,87.42645,2023-03-29,1
27.83026,82.37616,2019-05-10,1
29.4864,80.1125,2012-07-17 00:00:00,0
27.90127,83.57501,2023-04-22,1
27.8457,83.3366,2015-04-10 00:00:00,0
28.04805,84.34995,2020-03-31,1
27.80523,83.09857,2014-04-11,1
28.1211,82.0789,2020-09-11 00:00:00,0
29.75573,82.03951,2015-11-22,1
29.13204,80.69929,2014-05-24,1
27.3965,80.2786,2020-12-28 00:00:00,0
27.17873,84.84715,2017-11-28,1
28.12135,83.08414,2023-04-10,1
30.0004,88.7569,2018-09-23 00:00:00,0
27.258,84.6144,2019-09-22 00:00:00,0
28.79942,81.53602,2025-04-12,1
27.4476,85.7237,2016-02-01 00:00:00,0
28.7346,86.7267,2015-10-22 00:00:00,0
27.35298,84.82401,2016-04-25,1
27.71275,84.45521,2014-03-30,1
27.25636,85.57249,2021-03-28,1
28.18691,82.06926,2019-05-06,1
28.69486,81.66542,2021-04-27,1
26.7859,86.8592,2018-03-04 00:00:00,0
27.61183,83.92161,2025-03-29,1
28.08584,81.77541,2019-06-15,1
27.3007,87.521,2020-05-02 00:00:00,0
29.41684,80.58102,2016-04-25,1
27.54946,84.12533,2024-02-29,1
28.02068,82.18057,2017-04-10,1
29.32031,82.27953,2018-01-09,1
29.01884,80.22186,2024-05-01,1
27.12122,84.85448,2019-04-27,1
29.8861,84.8232,2021-10-11 00:00:00,0
29.10941,81.15971,2016-04-13,1
29.04276,80.22158,2021-04-04,1
30.4139,81.0067,2018-05-21 00:00:00,0
28.03647,83.01142,2021-04-18,1
26.6063,85.269,2016-03-09 00:00:00,0
30.3958,88.6872,2018-02-05 00:00:00,0
26.5503,80.7202,2015-09-26 00:00:00,0
27.59619,83.93593,2025-03-29,1
27.4812,87.5292,2023-01-08 00:00:00,0
28.12343,84.9874,2018-03-24,1
27.1919,88.9545,2024-01-30 00:00:00,0
29.13328,80.51711,2021-04-11,1
27.7453,82.7948,2015-09-03 00:00:00,0
26.6394,82.527,2024-01-11 00:00:00,0
26.71159,86.9073,2017-04-13,1
27.511,85.8146,2019-01-12 00:00:00,0
27.7556,84.2155,2024-05-01,1
26.99133,85.83197,2016-02-27,1
29.4883,84.6862,2023-12-02 00:00:00,0
27.57774,84.87907,2025-04-25,1
29.8266,83.3084,2020-02-28 00:00:00,0
28.74047,82.76057,2021-01-15,1
28.61043,81.82337,2024-04-23,1
27.5305,86.5016,2018-03-02 00:00:00,0
26.7054,80.1618,2020-10-27 00:00:00,0
27.1474,81.5182,2014-11-10 00:00:00,0
28.1057,82.05019,2016-04-14,1
30.2777,85.1668,2020-05-24 00:00:00,0
29.5592,81.4739,2012-03-06 00:00:00,0
27.56409,87.16469,2019-05-19,1
28.7676,85.5558,2017-05-24 00:00:00,0
29.9502,80.6138,2014-10-30 00:00:00,0
28.3878,82.7931,2015-04-18 00:00:00,0
29.24074,80.37414,2016-04-30,1
30.0034,89.2563,2020-03-24 00:00:00,0
28.5375,83.7342,2013-03-14 00:00:00,0
28.4746,81.90426,2021-03-11,1
28.0976,82.9807,2015-02-01 00:00:00,0
27.45726,84.72678,2022-04-16,1
27.7087,80.9809,2017-11-09 00:00:00,0
27.6541,84.57935,2021-03-26,1
27.29645,84.67413,2014-03-30,1
27.0162,86.5355,2015-06-23 00:00:00,0
27.2278,85.0223,2024-04-05,1
27.0678,89.0074,2016-05-31 00:00:00,0
26.7746,80.0954,2012-02-24 00:00:00,0
26.8551,86.2825,2022-02-16 00:00:00,0
27.87491,85.92776,2024-03-17,1
28.381,87.6604,2018-07-10 00:00:00,0
26.89458,87.17263,2024-03-14,1
27.79333,82.3895,2019-06-01,1
27.14979,85.15104,2020-04-05,1
28.56314,81.26829,2019-05-21,1
28.0403,85.0951,2014-07-23 00:00:00,0
27.33792,84.99571,2023-03-12,1
27.77645,83.06367,2021-04-01,1
27.1459,80.9615,2017-08-21 00:00:00,0
28.21508,82.57617,2024-04-29,1
29.1105,87.0124,2022-05-30 00:00:00,0
26.7609,88.3249,2012-03-26 00:00:00,0
28.16952,81.97746,2017-04-12,1
26.89162,86.6337,2022-04-16,1
29.16303,80.88667,2024-05-01,1
29.8124,80.7439,2023-02-26 00:00:00,0
28.0008,81.3765,2018-05-26 00:00:00,0
28.67864,82.32227,2016-04-28,1
26.98845,87.16069,2018-03-10,1
28.07024,84.68592,2024-04-23,1
28.19312,83.08543,2021-03-30,1
27.54441,84.60022,2018-04-04,1
28.59827,81.30405,2021-04-01,1
30.13,82.5296,2017-01-16 00:00:00,0
27.84548,84.32004,2016-03-18,1
30.2309,84.815,2017-06-27 00:00:00,0
27.83714,83.13058,2021-03-26,1
29.11233,80.75127,2016-04-02,1
29.0515,82.98621,2024-11-23,1
26.8443,84.5533,2020-12-26 00:00:00,0
26.65965,86.72281,2023-03-29,1
27.31305,86.32019,2023-04-22,1
26.69851,86.87512,2021-04-02,1
29.3811,89.4374,2013-06-22 00:00:00,0
26.754,89.463,2014-10-07 00:00:00,0
29.7142,82.7911,2013-08-18 00:00:00,0
28.55691,81.91814,2014-04-27,1
27.36463,85.74776,2021-04-06,1
26.5224,86.8337,2022-06-27 00:00:00,0
27.91196,85.1646,2021-04-02,1
27.36765,87.86866,2017-03-02,1
28.51643,81.64696,2021-04-03,1
27.1413,86.7156,2013-08-01 00:00:00,0
26.4467,87.20117,2016-02-22,1
29.6216,82.7582,2024-01-25 00:00:00,0
28.6227,88.5987,2019-07-21 00:00:00,0
30.2116,86.3957,2017-12-06 00:00:00,0
27.3637,87.154,2018-04-05 00:00:00,0
28.7145,80.42124,2023-03-08,1
26.8071,86.1325,2019-02-01 00:00:00,0
29.13761,81.11639,2014-05-10,1
30.3133,88.1932,2014-04-30 00:00:00,0
